province,date,year,period,inflation_mom,hhi_sectoral,export_intensity,migas_share,resilience,d_log_brent,d_log_usd_idr,d_log_wti,d_log_coal,d_log_palm_oil,d_log_nickel,d_log_tin,migas_share_x_d_log_brent,export_intensity_x_d_log_usd_idr,resilience_x_d_log_usd_idr,inflation_distress,distress_threshold
Jawa Timur,2024-07-01,2024,Juli,0.04,0.290326201601314,4.100729782763403,0.0361820197907202,-0.1252121924725867,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0003597457782475594,-0.02343235921328313,0.000715486566374832,0,0.39
Kalimantan Barat,2024-07-01,2024,Juli,-0.45,0.2805618957155459,3.51850814928718,0.0,0.5709102582818649,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0,-0.020105432744071672,-0.0032622910943412337,0,0.39
Kalimantan Selatan,2024-07-01,2024,Juli,-0.44,0.2849205742894098,20.326680662445483,0.0,0.622581527067548,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0,-0.1161505654184187,-0.0035575506689373214,0,0.39
Kalimantan Tengah,2024-07-01,2024,Juli,-0.68,0.2808255277609784,9.026786567622928,0.0,0.6440558570447644,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0,-0.0515807957606124,-0.0036802591234192006,0,0.39
Kalimantan Timur,2024-07-01,2024,Juli,-0.38,0.3026603544206015,14.834025788688049,0.0984505443582406,0.6334093153656185,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0009788609896270847,-0.08476447834253677,-0.00361942273521007,0,0.39
Kalimantan Utara,2024-07-01,2024,Juli,-0.01,0.2884629917212736,5.347448348148918,0.0115932581362568,0.9792711604450528,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0001152679064014612,-0.030556349041819444,-0.005595743883249436,0,0.39
Kepulauan Bangka Belitung,2024-07-01,2024,Juli,-0.39,0.282707060208467,7.912142372522675,0.0350617597316844,1.5862256078762176,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0003486074054008105,-0.045211504303180876,-0.009063998411525775,0,0.39
Kepulauan Riau,2024-07-01,2024,Juli,-0.45,0.3079216048858691,27.41700072159824,0.1286690481523548,0.5600431078044311,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0012793135134985844,-0.1566660188534543,-0.00320019410499988,0,0.39
Lampung,2024-07-01,2024,Juli,-0.16,0.2867647016264973,5.772495453782701,0.0186421136264518,0.1885546917091267,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.00018535233006664175,-0.03298515000881839,-0.0010774377980352367,0,0.39
Maluku,2024-07-01,2024,Juli,-0.82,0.285371153682206,0.75840692931055,0.2450981114364069,0.0649297258549906,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.002436928931986032,-0.004333683158579672,-0.00037102095003900906,0,0.39
Maluku Utara,2024-07-01,2024,Juli,-0.06,0.2976433117464032,57.12837341706494,0.0,0.3361744659162717,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0,-0.3264425207449657,-0.0019209655990488806,0,0.39
Nusa Tenggara Barat,2024-07-01,2024,Juli,-0.35,0.2823304632703688,7.032903433302264,0.0,-0.6108096224550937,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0,-0.040187363784408396,0.0034902837403376886,0,0.39
Nusa Tenggara Timur,2024-07-01,2024,Juli,-0.32,0.2863218203108601,0.308481673267326,0.0295689558095837,-0.5003126522297743,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.00029399428448752854,-0.0017627236520431023,0.00285888278600455,0,0.39
Papua,2024-07-01,2024,Juli,-0.67,0.2795603519505868,0.5213063789312734,0.0001462455093697,-1.640240509783757,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,1.454070416403535e-06,-0.0029788449808711226,0.009372649956840421,0,0.39
Papua Barat,2024-07-01,2024,Juli,0.13,0.3094613799023457,23.802175806861573,0.991902020524656,-1.2471076887241264,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.009862151598581786,-0.13601021357428889,0.0071262133541845855,0,0.39
Papua Barat Daya,2024-07-01,2024,Juli,0.25,0.2793991130813336,0.6842736438533831,0.550459692906792,-1.016318152151856,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.005473037485581585,-0.003910071297638524,0.005807437523999483,0,0.39
Papua Pegunungan,2024-07-01,2024,Juli,-0.44,0.2861036874990458,0.0,0.0,-1.5394374206490218,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0,-0.0,0.00879664170476243,0,0.39
Papua Selatan,2024-07-01,2024,Juli,-0.92,0.285952394121627,0.0024533254459693,0.0,-1.372943339654945,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0,-1.4018773770141263e-05,0.007845262482181804,0,0.39
Papua Tengah,2024-07-01,2024,Juli,0.12,0.3994204492726266,15.60619588825397,7.508623860533136e-07,-1.3909161785191035,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,7.465574752044322e-09,-0.08917680690484263,0.007947962742539758,0,0.39
Riau,2024-07-01,2024,Juli,-0.8,0.3017644292839022,8.171352580830526,0.0926371460730898,1.2682731376372784,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0009210603056837582,-0.04669268132156184,-0.00724715680281854,0,0.39
Sulawesi Barat,2024-07-01,2024,Juli,-0.45,0.3119104535925603,3.37765161930916,0.0,-0.2394376564142932,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0,-0.019300551422250626,0.0013681928513966889,0,0.39
Sulawesi Selatan,2024-07-01,2024,Juli,-0.18,0.2799263737864846,1.4788470840799923,0.0,0.0714577005379102,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0,-0.008450416860270855,-0.0004083230537641439,0,0.39
Sulawesi Tengah,2024-07-01,2024,Juli,-0.22,0.3073280530836617,28.302461516581484,0.0793641458308813,0.258294258061925,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0007890912826874801,-0.16172571225352628,-0.0014759431023901445,0,0.39
Sulawesi Tenggara,2024-07-01,2024,Juli,-0.16,0.2865770236497616,10.181122194896371,0.0,-0.2432948787287884,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0,-0.058176891700573156,0.001390233762070358,0,0.39
Sulawesi Utara,2024-07-01,2024,Juli,-0.11,0.2777421692821024,2.240123884665494,0.0,-0.099086020764557,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0,-0.012800499015656708,0.000566196592940416,0,0.39
Sumatera Barat,2024-07-01,2024,Juli,-1.07,0.2792410639765278,3.268262955595151,0.0,1.025623300105379,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0,-0.01867548354462998,-0.0058606089302931106,0,0.39
Sumatera Selatan,2024-07-01,2024,Juli,-0.29,0.2869025556233445,5.062825252421273,0.0681390348714495,-0.0046026505184263,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,0.0006774837411137037,-0.028929957893707153,2.6300430897519467e-05,0,0.39
Sumatera Utara,2024-07-01,2024,Juli,-0.82,0.2883509487501548,4.647492163248561,0.0001037887066236,0.7168491076250182,0.009942667112791348,-0.005714192461979906,0.022402557024562952,-0.010612926574706805,0.02533812437342231,-0.06878461125260493,-0.0053911996276188034,1.0319365600256173e-06,-0.026556664686345613,-0.004096213767167901,0,0.39
Aceh,2024-08-01,2024,Agustus,0.1,0.2877003052378392,1.4336126640659357,0.0725618617172273,0.5799411319595135,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.004323701023463082,-0.04326773637162405,-0.017503151749175244,0,0.39
Bali,2024-08-01,2024,Agustus,0.1,0.2768170256993871,1.0603687314474053,0.0004174356322392,0.3500221079855414,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-2.4873491771423012e-05,-0.03200289442118769,-0.010563986125517365,0,0.39
Banten,2024-08-01,2024,Agustus,0.01,0.2871811184362252,6.999209870932707,0.0050096419182349,0.2467611956004288,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0002985065897766696,-0.21124253091228049,-0.007447477708312889,0,0.39
Bengkulu,2024-08-01,2024,Agustus,-0.18,0.2851289905273774,0.9348015629292702,0.0,0.0607593954602458,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0,-0.028213162870571254,-0.0018337739131134346,0,0.39
Di Yogyakarta,2024-08-01,2024,Agustus,0.05,0.2711092208189328,1.412695687677658,0.0,-0.4028690310357976,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0,-0.042636442966686706,0.012158954412212705,0,0.39
Dki Jakarta,2024-08-01,2024,Agustus,0.04,0.2749148522676608,1.8711550438395703,0.0031066958241235,0.0372724854279303,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0001851168588630933,-0.05647316403976854,-0.0011249175693224174,0,0.39
Gorontalo,2024-08-01,2024,Agustus,-0.14,0.2968693360150885,0.5505314413244441,0.0,-0.8049222568187376,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0,-0.016615540490524508,0.02429328707861081,0,0.39
Jambi,2024-08-01,2024,Agustus,-0.01,0.2929257487892158,3.62140192553813,0.5822720180213659,0.915671589026756,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.03469550064831349,-0.10929720958622122,-0.027635802828799218,0,0.39
Jawa Barat,2024-08-01,2024,Agustus,0.07,0.3039456533837742,6.708955010542176,0.0089238495036349,-0.2777914255756434,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.000531740177539247,-0.20248237477335393,0.00838399832072895,0,0.39
Jawa Tengah,2024-08-01,2024,Agustus,-0.07,0.2928908329960576,3.1425969384153705,0.0365844340869901,-0.2017794502973293,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0021799351802902042,-0.09484643883375696,0.006089887652020994,0,0.39
Jawa Timur,2024-08-01,2024,Agustus,-0.07,0.290326201601314,4.100729782763403,0.0361820197907202,-0.1252121924725867,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0021559567560400276,-0.12376376103476834,0.0037790180501417214,0,0.39
Kalimantan Barat,2024-08-01,2024,Agustus,-0.25,0.2805618957155459,3.51850814928718,0.0,0.5709102582818649,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0,-0.10619178167204495,-0.017230591753519427,0,0.39
Kalimantan Selatan,2024-08-01,2024,Agustus,-0.36,0.2849205742894098,20.326680662445483,0.0,0.622581527067548,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0,-0.6134777421109818,-0.018790077723366747,0,0.39
Kalimantan Tengah,2024-08-01,2024,Agustus,-0.39,0.2808255277609784,9.026786567622928,0.0,0.6440558570447644,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0,-0.2724366429514623,-0.0194381925674253,0,0.39
Kalimantan Timur,2024-08-01,2024,Agustus,-0.12,0.3026603544206015,14.834025788688049,0.0984505443582406,0.6334093153656185,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.005866314746182453,-0.4477044136416107,-0.01911687023944285,0,0.39
Kalimantan Utara,2024-08-01,2024,Agustus,-0.19,0.2884629917212736,5.347448348148918,0.0115932581362568,0.9792711604450528,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0006908006614321005,-0.16139086322827187,-0.02955529584002207,0,0.39
Kepulauan Bangka Belitung,2024-08-01,2024,Agustus,0.23,0.282707060208467,7.912142372522675,0.0350617597316844,1.5862256078762176,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0020892044780641173,-0.23879566558664414,-0.047873734062069295,0,0.39
Kepulauan Riau,2024-08-01,2024,Agustus,-0.04,0.3079216048858691,27.41700072159824,0.1286690481523548,0.5600431078044311,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.007666926978146657,-0.8274700615145928,-0.016902611251007105,0,0.39
Lampung,2024-08-01,2024,Agustus,0.07,0.2867647016264973,5.772495453782701,0.0186421136264518,0.1885546917091267,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.00111081667226667,-0.17421917213838245,-0.005690752388699685,0,0.39
Maluku,2024-08-01,2024,Agustus,-0.34,0.285371153682206,0.75840692931055,0.2450981114364069,0.0649297258549906,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.014604517169035984,-0.0228894121141166,-0.001959638284031192,0,0.39
Maluku Utara,2024-08-01,2024,Agustus,0.08,0.2976433117464032,57.12837341706494,0.0,0.3361744659162717,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0,-1.724186359611829,-0.010146051671225871,0,0.39
Nusa Tenggara Barat,2024-08-01,2024,Agustus,0.06,0.2823304632703688,7.032903433302264,0.0,-0.6108096224550937,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0,-0.21225943332293037,0.01843479091673447,0,0.39
Nusa Tenggara Timur,2024-08-01,2024,Agustus,-0.25,0.2863218203108601,0.308481673267326,0.0295689558095837,-0.5003126522297743,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0017619079978246862,-0.009310257958068826,0.015099891681111907,0,0.39
Papua,2024-08-01,2024,Agustus,-0.08,0.2795603519505868,0.5213063789312734,0.0001462455093697,-1.640240509783757,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-8.71424524639131e-06,-0.015733501480429787,0.04950395301482755,0,0.39
Papua Barat,2024-08-01,2024,Agustus,0.31,0.3094613799023457,23.802175806861573,0.991902020524656,-1.2471076887241264,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.05910388294653353,-0.7183713521067001,0.03763884629039462,0,0.39
Papua Barat Daya,2024-08-01,2024,Agustus,-0.05,0.2793991130813336,0.6842736438533831,0.550459692906792,-1.016318152151856,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.03279991832170999,-0.02065200201589252,0.03067340780339266,0,0.39
Papua Pegunungan,2024-08-01,2024,Agustus,-0.02,0.2861036874990458,0.0,0.0,-1.5394374206490218,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0,-0.0,0.04646162394265186,0,0.39
Papua Selatan,2024-08-01,2024,Agustus,0.25,0.285952394121627,0.0024533254459693,0.0,-1.372943339654945,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0,-7.404359719377769e-05,0.041436680884841225,0,0.39
Papua Tengah,2024-08-01,2024,Agustus,-0.24,0.3994204492726266,15.60619588825397,7.508623860533136e-07,-1.3909161785191035,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-4.474119586002676e-08,-0.47100921077371266,0.04197911753688542,0,0.39
Riau,2024-08-01,2024,Agustus,-0.27,0.3017644292839022,8.171352580830526,0.0926371460730898,1.2682731376372784,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.005519915197983739,-0.24661886584081127,-0.03827763882251697,0,0.39
Sulawesi Barat,2024-08-01,2024,Agustus,-0.13,0.3119104535925603,3.37765161930916,0.0,-0.2394376564142932,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0,-0.10194060326237207,0.007226446623170076,0,0.39
Sulawesi Selatan,2024-08-01,2024,Agustus,-0.04,0.2799263737864846,1.4788470840799923,0.0,0.0714577005379102,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0,-0.044632952380905554,-0.002156658507625011,0,0.39
Sulawesi Tengah,2024-08-01,2024,Agustus,-0.25,0.3073280530836617,28.302461516581484,0.0793641458308813,0.258294258061925,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.004729024730546384,-0.854194075053986,-0.007795556041219232,0,0.39
Sulawesi Tenggara,2024-08-01,2024,Agustus,-0.27,0.2865770236497616,10.181122194896371,0.0,-0.2432948787287884,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0,-0.30727554390228673,0.007342861106951902,0,0.39
Sulawesi Utara,2024-08-01,2024,Agustus,-0.04,0.2777421692821024,2.240123884665494,0.0,-0.099086020764557,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0,-0.06760897982485115,0.002990506384335998,0,0.39
Sumatera Barat,2024-08-01,2024,Agustus,-0.16,0.2792410639765278,3.268262955595151,0.0,1.025623300105379,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.0,-0.09863915372704325,-0.030954245646586734,0,0.39
Sumatera Selatan,2024-08-01,2024,Agustus,-0.19,0.2869025556233445,5.062825252421273,0.0681390348714495,-0.0046026505184263,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-0.004060160638650306,-0.1528006788779941,0.00013891218613902302,0,0.39
Sumatera Utara,2024-08-01,2024,Agustus,-0.14,0.2883509487501548,4.647492163248561,0.0001037887066236,0.7168491076250182,-0.05958641249190233,-0.030180911103917296,-0.06477236593446456,0.06568950203187818,0.039967697629843535,-0.0019356175183204982,-0.011643625086504628,-6.184396684874865e-06,-0.1402655478351571,-0.021635159192153117,0,0.39
Aceh,2024-09-01,2024,September,-0.52,0.2877003052378392,1.4336126640659357,0.0725618617172273,0.5799411319595135,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.005976866977984785,-0.03984120465871578,-0.016117012570798263,0,0.39
Bali,2024-09-01,2024,September,0.13,0.2768170256993871,1.0603687314474053,0.0004174356322392,0.3500221079855414,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-3.438386483918362e-05,-0.029468467112645346,-0.009727385080274157,0,0.39
Banten,2024-09-01,2024,September,-0.26,0.2871811184362252,6.999209870932707,0.0050096419182349,0.2467611956004288,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.0004126405062388008,-0.19451345534731426,-0.006857684465386331,0,0.39
Bengkulu,2024-09-01,2024,September,-0.28,0.2851289905273774,0.9348015629292702,0.0,0.0607593954602458,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.0,-0.025978858388655737,-0.0016885505898127052,0,0.39
Di Yogyakarta,2024-09-01,2024,September,-0.1,0.2711092208189328,1.412695687677658,0.0,-0.4028690310357976,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.0,-0.03925990570815868,0.01119604194248211,0,0.39
Dki Jakarta,2024-09-01,2024,September,-0.1,0.2749148522676608,1.8711550438395703,0.0031066958241235,0.0372724854279303,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.00025589624139203383,-0.05200084577822334,-0.00103583119575796,0,0.39
Gorontalo,2024-09-01,2024,September,0.39,0.2968693360150885,0.5505314413244441,0.0,-0.8049222568187376,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.0,-0.015299694523245477,0.02236941202606157,1,0.39
Jambi,2024-09-01,2024,September,-0.17,0.2929257487892158,3.62140192553813,0.5822720180213659,0.915671589026756,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.04796131623908183,-0.10064156022284981,-0.0254472216192062,0,0.39
Jawa Barat,2024-09-01,2024,September,-0.21,0.3039456533837742,6.708955010542176,0.0089238495036349,-0.2777914255756434,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.0007350508952296964,-0.1864470483003727,0.007720038554491031,0,0.39
Jawa Tengah,2024-09-01,2024,September,0.05,0.2928908329960576,3.1425969384153705,0.0365844340869901,-0.2017794502973293,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.0030134328258405035,-0.08733519933352228,0.005607606975526357,0,0.39
Jawa Timur,2024-09-01,2024,September,-0.12,0.290326201601314,4.100729782763403,0.0361820197907202,-0.1252121924725867,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.0029802862573550157,-0.11396245207670239,0.003479743665153197,0,0.39
Kalimantan Barat,2024-09-01,2024,September,0.29,0.2805618957155459,3.51850814928718,0.0,0.5709102582818649,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.0,-0.09778206260506535,-0.015866037607018466,0,0.39
Kalimantan Selatan,2024-09-01,2024,September,0.07,0.2849205742894098,20.326680662445483,0.0,0.622581527067548,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.0,-0.5648941758145659,-0.01730202212798893,0,0.39
Kalimantan Tengah,2024-09-01,2024,September,0.07,0.2808255277609784,9.026786567622928,0.0,0.6440558570447644,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.0,-0.2508613798313035,-0.017898810365827574,0,0.39
Kalimantan Timur,2024-09-01,2024,September,0.06,0.3026603544206015,14.834025788688049,0.0984505443582406,0.6334093153656185,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.008109298653781554,-0.41224904897506287,-0.017602934738764273,0,0.39
Kalimantan Utara,2024-09-01,2024,September,-0.09,0.2884629917212736,5.347448348148918,0.0115932581362568,0.9792711604450528,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.000954928113502301,-0.14860972519332738,-0.027214702895422403,0,0.39
Kepulauan Bangka Belitung,2024-09-01,2024,September,-0.02,0.282707060208467,7.912142372522675,0.0350617597316844,1.5862256078762176,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.002888011263368516,-0.2198845556083025,-0.044082436394678515,0,0.39
Kepulauan Riau,2024-09-01,2024,September,0.14,0.3079216048858691,27.41700072159824,0.1286690481523548,0.5600431078044311,-0.08236926171046388,-0.027790773377880384,-0.08376275862302762,-0.01925489204019115,0.052427613222728375,-0.00835274807629105,-0.0006340197539920212,-0.010598374501297593,-0.7619396537551196,-0.015564031090836778,0,0.39
