province_code,province,area_type,year,period,value,date,metric
3400,Di Yogyakarta,Perdesaan,2018,Semester 1 (Maret),0.35,2018-03-01,gini
3400,Di Yogyakarta,Perdesaan,2018,Semester 2 (September),0.326,2018-09-01,gini
3400,Di Yogyakarta,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.432,2017-03-01,gini
3400,Di Yogyakarta,Perkotaan+Perdesaan,2017,Semester 2 (September),0.44,2017-09-01,gini
3400,Di Yogyakarta,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.441,2018-03-01,gini
3400,Di Yogyakarta,Perkotaan+Perdesaan,2018,Semester 2 (September),0.422,2018-09-01,gini
3500,Jawa Timur,Perkotaan,2017,Semester 1 (Maret),0.418,2017-03-01,gini
3500,Jawa Timur,Perkotaan,2017,Semester 2 (September),0.442,2017-09-01,gini
3500,Jawa Timur,Perkotaan,2018,Semester 1 (Maret),0.387,2018-03-01,gini
3500,Jawa Timur,Perkotaan,2018,Semester 2 (September),0.375,2018-09-01,gini
3500,Jawa Timur,Perdesaan,2017,Semester 1 (Maret),0.326,2017-03-01,gini
3500,Jawa Timur,Perdesaan,2017,Semester 2 (September),0.317,2017-09-01,gini
3500,Jawa Timur,Perdesaan,2018,Semester 1 (Maret),0.327,2018-03-01,gini
3500,Jawa Timur,Perdesaan,2018,Semester 2 (September),0.322,2018-09-01,gini
3500,Jawa Timur,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.396,2017-03-01,gini
3500,Jawa Timur,Perkotaan+Perdesaan,2017,Semester 2 (September),0.415,2017-09-01,gini
3500,Jawa Timur,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.379,2018-03-01,gini
3500,Jawa Timur,Perkotaan+Perdesaan,2018,Semester 2 (September),0.371,2018-09-01,gini
3600,Banten,Perkotaan,2017,Semester 1 (Maret),0.381,2017-03-01,gini
3600,Banten,Perkotaan,2017,Semester 2 (September),0.38,2017-09-01,gini
3600,Banten,Perkotaan,2018,Semester 1 (Maret),0.386,2018-03-01,gini
3600,Banten,Perkotaan,2018,Semester 2 (September),0.362,2018-09-01,gini
3600,Banten,Perdesaan,2017,Semester 1 (Maret),0.267,2017-03-01,gini
3600,Banten,Perdesaan,2017,Semester 2 (September),0.27,2017-09-01,gini
3600,Banten,Perdesaan,2018,Semester 1 (Maret),0.283,2018-03-01,gini
3600,Banten,Perdesaan,2018,Semester 2 (September),0.299,2018-09-01,gini
3600,Banten,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.382,2017-03-01,gini
3600,Banten,Perkotaan+Perdesaan,2017,Semester 2 (September),0.379,2017-09-01,gini
3600,Banten,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.385,2018-03-01,gini
3600,Banten,Perkotaan+Perdesaan,2018,Semester 2 (September),0.367,2018-09-01,gini
5100,Bali,Perkotaan,2017,Semester 1 (Maret),0.382,2017-03-01,gini
5100,Bali,Perkotaan,2017,Semester 2 (September),0.385,2017-09-01,gini
5100,Bali,Perkotaan,2018,Semester 1 (Maret),0.381,2018-03-01,gini
5100,Bali,Perkotaan,2018,Semester 2 (September),0.363,2018-09-01,gini
5100,Bali,Perdesaan,2017,Semester 1 (Maret),0.325,2017-03-01,gini
5100,Bali,Perdesaan,2017,Semester 2 (September),0.302,2017-09-01,gini
5100,Bali,Perdesaan,2018,Semester 1 (Maret),0.317,2018-03-01,gini
5100,Bali,Perdesaan,2018,Semester 2 (September),0.31,2018-09-01,gini
5100,Bali,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.384,2017-03-01,gini
5100,Bali,Perkotaan+Perdesaan,2017,Semester 2 (September),0.379,2017-09-01,gini
5100,Bali,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.377,2018-03-01,gini
5100,Bali,Perkotaan+Perdesaan,2018,Semester 2 (September),0.364,2018-09-01,gini
5200,Nusa Tenggara Barat,Perkotaan,2017,Semester 1 (Maret),0.413,2017-03-01,gini
5200,Nusa Tenggara Barat,Perkotaan,2017,Semester 2 (September),0.413,2017-09-01,gini
5200,Nusa Tenggara Barat,Perkotaan,2018,Semester 1 (Maret),0.398,2018-03-01,gini
5200,Nusa Tenggara Barat,Perkotaan,2018,Semester 2 (September),0.422,2018-09-01,gini
5200,Nusa Tenggara Barat,Perdesaan,2017,Semester 1 (Maret),0.314,2017-03-01,gini
5200,Nusa Tenggara Barat,Perdesaan,2017,Semester 2 (September),0.323,2017-09-01,gini
5200,Nusa Tenggara Barat,Perdesaan,2018,Semester 1 (Maret),0.333,2018-03-01,gini
5200,Nusa Tenggara Barat,Perdesaan,2018,Semester 2 (September),0.343,2018-09-01,gini
5200,Nusa Tenggara Barat,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.371,2017-03-01,gini
5200,Nusa Tenggara Barat,Perkotaan+Perdesaan,2017,Semester 2 (September),0.378,2017-09-01,gini
5200,Nusa Tenggara Barat,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.372,2018-03-01,gini
5200,Nusa Tenggara Barat,Perkotaan+Perdesaan,2018,Semester 2 (September),0.391,2018-09-01,gini
5300,Nusa Tenggara Timur,Perkotaan,2017,Semester 1 (Maret),0.362,2017-03-01,gini
5300,Nusa Tenggara Timur,Perkotaan,2017,Semester 2 (September),0.365,2017-09-01,gini
5300,Nusa Tenggara Timur,Perkotaan,2018,Semester 1 (Maret),0.358,2018-03-01,gini
5300,Nusa Tenggara Timur,Perkotaan,2018,Semester 2 (September),0.352,2018-09-01,gini
5300,Nusa Tenggara Timur,Perdesaan,2017,Semester 1 (Maret),0.311,2017-03-01,gini
5300,Nusa Tenggara Timur,Perdesaan,2017,Semester 2 (September),0.309,2017-09-01,gini
5300,Nusa Tenggara Timur,Perdesaan,2018,Semester 1 (Maret),0.297,2018-03-01,gini
5300,Nusa Tenggara Timur,Perdesaan,2018,Semester 2 (September),0.327,2018-09-01,gini
5300,Nusa Tenggara Timur,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.359,2017-03-01,gini
5300,Nusa Tenggara Timur,Perkotaan+Perdesaan,2017,Semester 2 (September),0.359,2017-09-01,gini
5300,Nusa Tenggara Timur,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.351,2018-03-01,gini
5300,Nusa Tenggara Timur,Perkotaan+Perdesaan,2018,Semester 2 (September),0.359,2018-09-01,gini
6100,Kalimantan Barat,Perkotaan,2017,Semester 1 (Maret),0.356,2017-03-01,gini
6100,Kalimantan Barat,Perkotaan,2017,Semester 2 (September),0.36,2017-09-01,gini
6100,Kalimantan Barat,Perkotaan,2018,Semester 1 (Maret),0.377,2018-03-01,gini
6100,Kalimantan Barat,Perkotaan,2018,Semester 2 (September),0.35,2018-09-01,gini
6100,Kalimantan Barat,Perdesaan,2017,Semester 1 (Maret),0.274,2017-03-01,gini
6100,Kalimantan Barat,Perdesaan,2017,Semester 2 (September),0.285,2017-09-01,gini
6100,Kalimantan Barat,Perdesaan,2018,Semester 1 (Maret),0.277,2018-03-01,gini
6100,Kalimantan Barat,Perdesaan,2018,Semester 2 (September),0.278,2018-09-01,gini
6100,Kalimantan Barat,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.327,2017-03-01,gini
6100,Kalimantan Barat,Perkotaan+Perdesaan,2017,Semester 2 (September),0.329,2017-09-01,gini
6100,Kalimantan Barat,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.339,2018-03-01,gini
6100,Kalimantan Barat,Perkotaan+Perdesaan,2018,Semester 2 (September),0.325,2018-09-01,gini
6200,Kalimantan Tengah,Perkotaan,2017,Semester 1 (Maret),0.37,2017-03-01,gini
6200,Kalimantan Tengah,Perkotaan,2017,Semester 2 (September),0.343,2017-09-01,gini
6200,Kalimantan Tengah,Perkotaan,2018,Semester 1 (Maret),0.387,2018-03-01,gini
6200,Kalimantan Tengah,Perkotaan,2018,Semester 2 (September),0.369,2018-09-01,gini
6200,Kalimantan Tengah,Perdesaan,2017,Semester 1 (Maret),0.31,2017-03-01,gini
6200,Kalimantan Tengah,Perdesaan,2017,Semester 2 (September),0.303,2017-09-01,gini
6200,Kalimantan Tengah,Perdesaan,2018,Semester 1 (Maret),0.295,2018-03-01,gini
6200,Kalimantan Tengah,Perdesaan,2018,Semester 2 (September),0.318,2018-09-01,gini
6200,Kalimantan Tengah,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.343,2017-03-01,gini
6200,Kalimantan Tengah,Perkotaan+Perdesaan,2017,Semester 2 (September),0.327,2017-09-01,gini
6200,Kalimantan Tengah,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.342,2018-03-01,gini
6200,Kalimantan Tengah,Perkotaan+Perdesaan,2018,Semester 2 (September),0.344,2018-09-01,gini
6300,Kalimantan Selatan,Perkotaan,2017,Semester 1 (Maret),0.365,2017-03-01,gini
6300,Kalimantan Selatan,Perkotaan,2017,Semester 2 (September),0.358,2017-09-01,gini
6300,Kalimantan Selatan,Perkotaan,2018,Semester 1 (Maret),0.365,2018-03-01,gini
6300,Kalimantan Selatan,Perkotaan,2018,Semester 2 (September),0.357,2018-09-01,gini
6300,Kalimantan Selatan,Perdesaan,2017,Semester 1 (Maret),0.292,2017-03-01,gini
6300,Kalimantan Selatan,Perdesaan,2017,Semester 2 (September),0.285,2017-09-01,gini
6300,Kalimantan Selatan,Perdesaan,2018,Semester 1 (Maret),0.285,2018-03-01,gini
6300,Kalimantan Selatan,Perdesaan,2018,Semester 2 (September),0.279,2018-09-01,gini
6300,Kalimantan Selatan,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.347,2017-03-01,gini
6300,Kalimantan Selatan,Perkotaan+Perdesaan,2017,Semester 2 (September),0.347,2017-09-01,gini
6300,Kalimantan Selatan,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.344,2018-03-01,gini
6300,Kalimantan Selatan,Perkotaan+Perdesaan,2018,Semester 2 (September),0.34,2018-09-01,gini
6400,Kalimantan Timur,Perkotaan,2017,Semester 1 (Maret),0.323,2017-03-01,gini
6400,Kalimantan Timur,Perkotaan,2017,Semester 2 (September),0.34,2017-09-01,gini
6400,Kalimantan Timur,Perkotaan,2018,Semester 1 (Maret),0.35,2018-03-01,gini
6400,Kalimantan Timur,Perkotaan,2018,Semester 2 (September),0.347,2018-09-01,gini
6400,Kalimantan Timur,Perdesaan,2017,Semester 1 (Maret),0.298,2017-03-01,gini
6400,Kalimantan Timur,Perdesaan,2017,Semester 2 (September),0.28,2017-09-01,gini
6400,Kalimantan Timur,Perdesaan,2018,Semester 1 (Maret),0.287,2018-03-01,gini
6400,Kalimantan Timur,Perdesaan,2018,Semester 2 (September),0.297,2018-09-01,gini
6400,Kalimantan Timur,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.33,2017-03-01,gini
6400,Kalimantan Timur,Perkotaan+Perdesaan,2017,Semester 2 (September),0.333,2017-09-01,gini
6400,Kalimantan Timur,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.342,2018-03-01,gini
6400,Kalimantan Timur,Perkotaan+Perdesaan,2018,Semester 2 (September),0.342,2018-09-01,gini
6500,Kalimantan Utara,Perkotaan,2017,Semester 1 (Maret),0.298,2017-03-01,gini
6500,Kalimantan Utara,Perkotaan,2017,Semester 2 (September),0.294,2017-09-01,gini
6500,Kalimantan Utara,Perkotaan,2018,Semester 1 (Maret),0.31,2018-03-01,gini
6500,Kalimantan Utara,Perkotaan,2018,Semester 2 (September),0.307,2018-09-01,gini
6500,Kalimantan Utara,Perdesaan,2017,Semester 1 (Maret),0.268,2017-03-01,gini
6500,Kalimantan Utara,Perdesaan,2017,Semester 2 (September),0.296,2017-09-01,gini
6500,Kalimantan Utara,Perdesaan,2018,Semester 1 (Maret),0.278,2018-03-01,gini
6500,Kalimantan Utara,Perdesaan,2018,Semester 2 (September),0.283,2018-09-01,gini
6500,Kalimantan Utara,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.308,2017-03-01,gini
6500,Kalimantan Utara,Perkotaan+Perdesaan,2017,Semester 2 (September),0.313,2017-09-01,gini
6500,Kalimantan Utara,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.303,2018-03-01,gini
6500,Kalimantan Utara,Perkotaan+Perdesaan,2018,Semester 2 (September),0.304,2018-09-01,gini
7100,Sulawesi Utara,Perkotaan,2017,Semester 1 (Maret),0.405,2017-03-01,gini
7100,Sulawesi Utara,Perkotaan,2017,Semester 2 (September),0.389,2017-09-01,gini
7100,Sulawesi Utara,Perkotaan,2018,Semester 1 (Maret),0.402,2018-03-01,gini
7100,Sulawesi Utara,Perkotaan,2018,Semester 2 (September),0.364,2018-09-01,gini
7100,Sulawesi Utara,Perdesaan,2017,Semester 1 (Maret),0.355,2017-03-01,gini
7100,Sulawesi Utara,Perdesaan,2017,Semester 2 (September),0.346,2017-09-01,gini
7100,Sulawesi Utara,Perdesaan,2018,Semester 1 (Maret),0.349,2018-03-01,gini
7100,Sulawesi Utara,Perdesaan,2018,Semester 2 (September),0.368,2018-09-01,gini
7100,Sulawesi Utara,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.396,2017-03-01,gini
7100,Sulawesi Utara,Perkotaan+Perdesaan,2017,Semester 2 (September),0.394,2017-09-01,gini
7100,Sulawesi Utara,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.394,2018-03-01,gini
7100,Sulawesi Utara,Perkotaan+Perdesaan,2018,Semester 2 (September),0.372,2018-09-01,gini
7200,Sulawesi Tengah,Perkotaan,2017,Semester 1 (Maret),0.379,2017-03-01,gini
7200,Sulawesi Tengah,Perkotaan,2017,Semester 2 (September),0.367,2017-09-01,gini
7200,Sulawesi Tengah,Perkotaan,2018,Semester 1 (Maret),0.37,2018-03-01,gini
7200,Sulawesi Tengah,Perkotaan,2018,Semester 2 (September),0.331,2018-09-01,gini
7200,Sulawesi Tengah,Perdesaan,2017,Semester 1 (Maret),0.309,2017-03-01,gini
7200,Sulawesi Tengah,Perdesaan,2017,Semester 2 (September),0.313,2017-09-01,gini
7200,Sulawesi Tengah,Perdesaan,2018,Semester 1 (Maret),0.307,2018-03-01,gini
7200,Sulawesi Tengah,Perdesaan,2018,Semester 2 (September),0.28,2018-09-01,gini
7200,Sulawesi Tengah,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.355,2017-03-01,gini
7200,Sulawesi Tengah,Perkotaan+Perdesaan,2017,Semester 2 (September),0.345,2017-09-01,gini
7200,Sulawesi Tengah,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.346,2018-03-01,gini
7200,Sulawesi Tengah,Perkotaan+Perdesaan,2018,Semester 2 (September),0.317,2018-09-01,gini
7300,Sulawesi Selatan,Perkotaan,2017,Semester 1 (Maret),0.41,2017-03-01,gini
7300,Sulawesi Selatan,Perkotaan,2017,Semester 2 (September),0.444,2017-09-01,gini
7300,Sulawesi Selatan,Perkotaan,2018,Semester 1 (Maret),0.392,2018-03-01,gini
7300,Sulawesi Selatan,Perkotaan,2018,Semester 2 (September),0.391,2018-09-01,gini
7300,Sulawesi Selatan,Perdesaan,2017,Semester 1 (Maret),0.348,2017-03-01,gini
7300,Sulawesi Selatan,Perdesaan,2017,Semester 2 (September),0.332,2017-09-01,gini
7300,Sulawesi Selatan,Perdesaan,2018,Semester 1 (Maret),0.361,2018-03-01,gini
7300,Sulawesi Selatan,Perdesaan,2018,Semester 2 (September),0.353,2018-09-01,gini
7300,Sulawesi Selatan,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.407,2017-03-01,gini
7300,Sulawesi Selatan,Perkotaan+Perdesaan,2017,Semester 2 (September),0.429,2017-09-01,gini
7300,Sulawesi Selatan,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.397,2018-03-01,gini
7300,Sulawesi Selatan,Perkotaan+Perdesaan,2018,Semester 2 (September),0.388,2018-09-01,gini
7400,Sulawesi Tenggara,Perkotaan,2017,Semester 1 (Maret),0.403,2017-03-01,gini
7400,Sulawesi Tenggara,Perkotaan,2017,Semester 2 (September),0.408,2017-09-01,gini
7400,Sulawesi Tenggara,Perkotaan,2018,Semester 1 (Maret),0.42,2018-03-01,gini
7400,Sulawesi Tenggara,Perkotaan,2018,Semester 2 (September),0.41,2018-09-01,gini
7400,Sulawesi Tenggara,Perdesaan,2017,Semester 1 (Maret),0.358,2017-03-01,gini
7400,Sulawesi Tenggara,Perdesaan,2017,Semester 2 (September),0.373,2017-09-01,gini
7400,Sulawesi Tenggara,Perdesaan,2018,Semester 1 (Maret),0.37,2018-03-01,gini
7400,Sulawesi Tenggara,Perdesaan,2018,Semester 2 (September),0.356,2018-09-01,gini
7400,Sulawesi Tenggara,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.394,2017-03-01,gini
7400,Sulawesi Tenggara,Perkotaan+Perdesaan,2017,Semester 2 (September),0.404,2017-09-01,gini
7400,Sulawesi Tenggara,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.409,2018-03-01,gini
7400,Sulawesi Tenggara,Perkotaan+Perdesaan,2018,Semester 2 (September),0.392,2018-09-01,gini
7500,Gorontalo,Perkotaan,2017,Semester 1 (Maret),0.417,2017-03-01,gini
7500,Gorontalo,Perkotaan,2017,Semester 2 (September),0.398,2017-09-01,gini
7500,Gorontalo,Perkotaan,2018,Semester 1 (Maret),0.39,2018-03-01,gini
7500,Gorontalo,Perkotaan,2018,Semester 2 (September),0.397,2018-09-01,gini
7500,Gorontalo,Perdesaan,2017,Semester 1 (Maret),0.403,2017-03-01,gini
7500,Gorontalo,Perdesaan,2017,Semester 2 (September),0.379,2017-09-01,gini
7500,Gorontalo,Perdesaan,2018,Semester 1 (Maret),0.383,2018-03-01,gini
7500,Gorontalo,Perdesaan,2018,Semester 2 (September),0.413,2018-09-01,gini
7500,Gorontalo,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.43,2017-03-01,gini
7500,Gorontalo,Perkotaan+Perdesaan,2017,Semester 2 (September),0.405,2017-09-01,gini
7500,Gorontalo,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.403,2018-03-01,gini
7500,Gorontalo,Perkotaan+Perdesaan,2018,Semester 2 (September),0.417,2018-09-01,gini
7600,Sulawesi Barat,Perkotaan,2017,Semester 1 (Maret),0.424,2017-03-01,gini
7600,Sulawesi Barat,Perkotaan,2017,Semester 2 (September),0.392,2017-09-01,gini
7600,Sulawesi Barat,Perkotaan,2018,Semester 1 (Maret),0.421,2018-03-01,gini
7600,Sulawesi Barat,Perkotaan,2018,Semester 2 (September),0.451,2018-09-01,gini
7600,Sulawesi Barat,Perdesaan,2017,Semester 1 (Maret),0.323,2017-03-01,gini
7600,Sulawesi Barat,Perdesaan,2017,Semester 2 (September),0.299,2017-09-01,gini
7600,Sulawesi Barat,Perdesaan,2018,Semester 1 (Maret),0.335,2018-03-01,gini
7600,Sulawesi Barat,Perdesaan,2018,Semester 2 (September),0.311,2018-09-01,gini
7600,Sulawesi Barat,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.354,2017-03-01,gini
7600,Sulawesi Barat,Perkotaan+Perdesaan,2017,Semester 2 (September),0.339,2017-09-01,gini
7600,Sulawesi Barat,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.37,2018-03-01,gini
7600,Sulawesi Barat,Perkotaan+Perdesaan,2018,Semester 2 (September),0.366,2018-09-01,gini
8100,Maluku,Perkotaan,2017,Semester 1 (Maret),0.333,2017-03-01,gini
8100,Maluku,Perkotaan,2017,Semester 2 (September),0.307,2017-09-01,gini
8100,Maluku,Perkotaan,2018,Semester 1 (Maret),0.314,2018-03-01,gini
8100,Maluku,Perkotaan,2018,Semester 2 (September),0.294,2018-09-01,gini
8100,Maluku,Perdesaan,2017,Semester 1 (Maret),0.312,2017-03-01,gini
8100,Maluku,Perdesaan,2017,Semester 2 (September),0.29,2017-09-01,gini
8100,Maluku,Perdesaan,2018,Semester 1 (Maret),0.291,2018-03-01,gini
8100,Maluku,Perdesaan,2018,Semester 2 (September),0.288,2018-09-01,gini
8100,Maluku,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.343,2017-03-01,gini
8100,Maluku,Perkotaan+Perdesaan,2017,Semester 2 (September),0.321,2017-09-01,gini
8100,Maluku,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.343,2018-03-01,gini
8100,Maluku,Perkotaan+Perdesaan,2018,Semester 2 (September),0.326,2018-09-01,gini
8200,Maluku Utara,Perkotaan,2017,Semester 1 (Maret),0.322,2017-03-01,gini
8200,Maluku Utara,Perkotaan,2017,Semester 2 (September),0.338,2017-09-01,gini
8200,Maluku Utara,Perkotaan,2018,Semester 1 (Maret),0.345,2018-03-01,gini
8200,Maluku Utara,Perkotaan,2018,Semester 2 (September),0.308,2018-09-01,gini
8200,Maluku Utara,Perdesaan,2017,Semester 1 (Maret),0.265,2017-03-01,gini
8200,Maluku Utara,Perdesaan,2017,Semester 2 (September),0.277,2017-09-01,gini
8200,Maluku Utara,Perdesaan,2018,Semester 1 (Maret),0.266,2018-03-01,gini
8200,Maluku Utara,Perdesaan,2018,Semester 2 (September),0.277,2018-09-01,gini
8200,Maluku Utara,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.317,2017-03-01,gini
8200,Maluku Utara,Perkotaan+Perdesaan,2017,Semester 2 (September),0.33,2017-09-01,gini
8200,Maluku Utara,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.328,2018-03-01,gini
8200,Maluku Utara,Perkotaan+Perdesaan,2018,Semester 2 (September),0.336,2018-09-01,gini
9100,Papua Barat,Perkotaan,2017,Semester 1 (Maret),0.349,2017-03-01,gini
9100,Papua Barat,Perkotaan,2017,Semester 2 (September),0.349,2017-09-01,gini
9100,Papua Barat,Perkotaan,2018,Semester 1 (Maret),0.331,2018-03-01,gini
9100,Papua Barat,Perkotaan,2018,Semester 2 (September),0.318,2018-09-01,gini
9100,Papua Barat,Perdesaan,2017,Semester 1 (Maret),0.392,2017-03-01,gini
9100,Papua Barat,Perdesaan,2017,Semester 2 (September),0.386,2017-09-01,gini
9100,Papua Barat,Perdesaan,2018,Semester 1 (Maret),0.424,2018-03-01,gini
9100,Papua Barat,Perdesaan,2018,Semester 2 (September),0.427,2018-09-01,gini
9100,Papua Barat,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.39,2017-03-01,gini
9100,Papua Barat,Perkotaan+Perdesaan,2017,Semester 2 (September),0.387,2017-09-01,gini
9100,Papua Barat,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.394,2018-03-01,gini
9100,Papua Barat,Perkotaan+Perdesaan,2018,Semester 2 (September),0.391,2018-09-01,gini
9400,Papua,Perkotaan,2017,Semester 1 (Maret),0.322,2017-03-01,gini
9400,Papua,Perkotaan,2017,Semester 2 (September),0.302,2017-09-01,gini
9400,Papua,Perkotaan,2018,Semester 1 (Maret),0.312,2018-03-01,gini
9400,Papua,Perkotaan,2018,Semester 2 (September),0.294,2018-09-01,gini
9400,Papua,Perdesaan,2017,Semester 1 (Maret),0.395,2017-03-01,gini
9400,Papua,Perdesaan,2017,Semester 2 (September),0.407,2017-09-01,gini
9400,Papua,Perdesaan,2018,Semester 1 (Maret),0.384,2018-03-01,gini
9400,Papua,Perdesaan,2018,Semester 2 (September),0.416,2018-09-01,gini
9400,Papua,Perkotaan+Perdesaan,2017,Semester 1 (Maret),0.397,2017-03-01,gini
9400,Papua,Perkotaan+Perdesaan,2017,Semester 2 (September),0.398,2017-09-01,gini
9400,Papua,Perkotaan+Perdesaan,2018,Semester 1 (Maret),0.384,2018-03-01,gini
9400,Papua,Perkotaan+Perdesaan,2018,Semester 2 (September),0.398,2018-09-01,gini
1100,Aceh,Perkotaan,2019,Semester 1 (Maret),0.344,2019-03-01,gini
1100,Aceh,Perkotaan,2019,Semester 2 (September),0.351,2019-09-01,gini
1100,Aceh,Perkotaan,2020,Semester 1 (Maret),0.36,2020-03-01,gini
1100,Aceh,Perkotaan,2020,Semester 2 (September),0.355,2020-09-01,gini
1100,Aceh,Perdesaan,2019,Semester 1 (Maret),0.276,2019-03-01,gini
1100,Aceh,Perdesaan,2019,Semester 2 (September),0.272,2019-09-01,gini
1100,Aceh,Perdesaan,2020,Semester 1 (Maret),0.281,2020-03-01,gini
1100,Aceh,Perdesaan,2020,Semester 2 (September),0.283,2020-09-01,gini
1100,Aceh,Perkotaan+Perdesaan,2019,Semester 1 (Maret),0.319,2019-03-01,gini
1100,Aceh,Perkotaan+Perdesaan,2019,Semester 2 (September),0.321,2019-09-01,gini
1100,Aceh,Perkotaan+Perdesaan,2020,Semester 1 (Maret),0.323,2020-03-01,gini
1100,Aceh,Perkotaan+Perdesaan,2020,Semester 2 (September),0.319,2020-09-01,gini
1200,Sumatera Utara,Perkotaan,2019,Semester 1 (Maret),0.338,2019-03-01,gini
1200,Sumatera Utara,Perkotaan,2019,Semester 2 (September),0.337,2019-09-01,gini
1200,Sumatera Utara,Perkotaan,2020,Semester 1 (Maret),0.338,2020-03-01,gini
1200,Sumatera Utara,Perkotaan,2020,Semester 2 (September),0.336,2020-09-01,gini
1200,Sumatera Utara,Perdesaan,2019,Semester 1 (Maret),0.264,2019-03-01,gini
1200,Sumatera Utara,Perdesaan,2019,Semester 2 (September),0.262,2019-09-01,gini
1200,Sumatera Utara,Perdesaan,2020,Semester 1 (Maret),0.255,2020-03-01,gini
1200,Sumatera Utara,Perdesaan,2020,Semester 2 (September),0.258,2020-09-01,gini
1200,Sumatera Utara,Perkotaan+Perdesaan,2019,Semester 1 (Maret),0.317,2019-03-01,gini
1200,Sumatera Utara,Perkotaan+Perdesaan,2019,Semester 2 (September),0.315,2019-09-01,gini
1200,Sumatera Utara,Perkotaan+Perdesaan,2020,Semester 1 (Maret),0.316,2020-03-01,gini
1200,Sumatera Utara,Perkotaan+Perdesaan,2020,Semester 2 (September),0.314,2020-09-01,gini
1300,Sumatera Barat,Perkotaan,2019,Semester 1 (Maret),0.314,2019-03-01,gini
1300,Sumatera Barat,Perkotaan,2019,Semester 2 (September),0.319,2019-09-01,gini
1300,Sumatera Barat,Perkotaan,2020,Semester 1 (Maret),0.323,2020-03-01,gini
1300,Sumatera Barat,Perkotaan,2020,Semester 2 (September),0.32,2020-09-01,gini
1300,Sumatera Barat,Perdesaan,2019,Semester 1 (Maret),0.267,2019-03-01,gini
