province_code,province,area_type,year,period,value
2100,KEP. RIAU,Perdesaan,2009,Tahunan,0.3
2100,KEP. RIAU,Perdesaan,2010,Tahunan,0.15
2100,KEP. RIAU,Perkotaan+Perdesaan,2009,Tahunan,0.77
2100,KEP. RIAU,Perkotaan+Perdesaan,2010,Tahunan,0.25
3100,DKI JAKARTA,Perkotaan,2009,Tahunan,0.14
3100,DKI JAKARTA,Perkotaan,2010,Tahunan,0.11
3100,DKI JAKARTA,Perkotaan+Perdesaan,2009,Tahunan,0.14
3100,DKI JAKARTA,Perkotaan+Perdesaan,2010,Tahunan,0.11
3200,JAWA BARAT,Perkotaan,2009,Tahunan,0.44
3200,JAWA BARAT,Perkotaan,2010,Tahunan,0.44
3200,JAWA BARAT,Perdesaan,2009,Tahunan,0.58
3200,JAWA BARAT,Perdesaan,2010,Tahunan,0.64
3200,JAWA BARAT,Perkotaan+Perdesaan,2009,Tahunan,0.5
3200,JAWA BARAT,Perkotaan+Perdesaan,2010,Tahunan,0.52
3300,JAWA TENGAH,Perkotaan,2009,Tahunan,0.62
3300,JAWA TENGAH,Perkotaan,2010,Tahunan,0.5
3300,JAWA TENGAH,Perdesaan,2009,Tahunan,0.85
3300,JAWA TENGAH,Perdesaan,2010,Tahunan,0.69
3300,JAWA TENGAH,Perkotaan+Perdesaan,2009,Tahunan,0.74
3300,JAWA TENGAH,Perkotaan+Perdesaan,2010,Tahunan,0.6
3400,DI YOGYAKARTA,Perkotaan,2009,Tahunan,0.81
3400,DI YOGYAKARTA,Perkotaan,2010,Tahunan,0.56
3400,DI YOGYAKARTA,Perdesaan,2009,Tahunan,1.46
3400,DI YOGYAKARTA,Perdesaan,2010,Tahunan,1.02
3400,DI YOGYAKARTA,Perkotaan+Perdesaan,2009,Tahunan,1.04
3400,DI YOGYAKARTA,Perkotaan+Perdesaan,2010,Tahunan,0.73
3500,JAWA TIMUR,Perkotaan,2009,Tahunan,0.6
3500,JAWA TIMUR,Perkotaan,2010,Tahunan,0.37
3500,JAWA TIMUR,Perdesaan,2009,Tahunan,0.91
3500,JAWA TIMUR,Perdesaan,2010,Tahunan,0.79
3500,JAWA TIMUR,Perkotaan+Perdesaan,2009,Tahunan,0.76
3500,JAWA TIMUR,Perkotaan+Perdesaan,2010,Tahunan,0.59
3600,BANTEN,Perkotaan,2009,Tahunan,0.21
3600,BANTEN,Perkotaan,2010,Tahunan,0.22
3600,BANTEN,Perdesaan,2009,Tahunan,0.5
3600,BANTEN,Perdesaan,2010,Tahunan,0.28
3600,BANTEN,Perkotaan+Perdesaan,2009,Tahunan,0.33
3600,BANTEN,Perkotaan+Perdesaan,2010,Tahunan,0.24
5100,BALI,Perkotaan,2009,Tahunan,0.2
5100,BALI,Perkotaan,2010,Tahunan,0.08
5100,BALI,Perdesaan,2009,Tahunan,0.13
5100,BALI,Perdesaan,2010,Tahunan,0.22
5100,BALI,Perkotaan+Perdesaan,2009,Tahunan,0.17
5100,BALI,Perkotaan+Perdesaan,2010,Tahunan,0.14
5200,NUSA TENGGARA BARAT,Perkotaan,2009,Tahunan,2.68
5200,NUSA TENGGARA BARAT,Perkotaan,2010,Tahunan,1.63
5200,NUSA TENGGARA BARAT,Perdesaan,2009,Tahunan,0.96
5200,NUSA TENGGARA BARAT,Perdesaan,2010,Tahunan,0.56
5200,NUSA TENGGARA BARAT,Perkotaan+Perdesaan,2009,Tahunan,1.68
5200,NUSA TENGGARA BARAT,Perkotaan+Perdesaan,2010,Tahunan,1.01
5300,NUSA TENGGARA TIMUR,Perkotaan,2009,Tahunan,0.69
5300,NUSA TENGGARA TIMUR,Perkotaan,2010,Tahunan,1.0
5300,NUSA TENGGARA TIMUR,Perdesaan,2009,Tahunan,1.24
5300,NUSA TENGGARA TIMUR,Perdesaan,2010,Tahunan,1.53
5300,NUSA TENGGARA TIMUR,Perkotaan+Perdesaan,2009,Tahunan,1.14
5300,NUSA TENGGARA TIMUR,Perkotaan+Perdesaan,2010,Tahunan,1.43
6100,KALIMANTAN BARAT,Perkotaan,2009,Tahunan,0.28
6100,KALIMANTAN BARAT,Perkotaan,2010,Tahunan,0.18
6100,KALIMANTAN BARAT,Perdesaan,2009,Tahunan,0.45
6100,KALIMANTAN BARAT,Perdesaan,2010,Tahunan,0.27
6100,KALIMANTAN BARAT,Perkotaan+Perdesaan,2009,Tahunan,0.4
6100,KALIMANTAN BARAT,Perkotaan+Perdesaan,2010,Tahunan,0.24
6200,KALIMANTAN TENGAH,Perkotaan,2009,Tahunan,0.13
6200,KALIMANTAN TENGAH,Perkotaan,2010,Tahunan,0.24
6200,KALIMANTAN TENGAH,Perdesaan,2009,Tahunan,0.27
6200,KALIMANTAN TENGAH,Perdesaan,2010,Tahunan,0.24
6200,KALIMANTAN TENGAH,Perkotaan+Perdesaan,2009,Tahunan,0.22
6200,KALIMANTAN TENGAH,Perkotaan+Perdesaan,2010,Tahunan,0.24
6300,KALIMANTAN SELATAN,Perkotaan,2009,Tahunan,0.16
6300,KALIMANTAN SELATAN,Perkotaan,2010,Tahunan,0.12
6300,KALIMANTAN SELATAN,Perdesaan,2009,Tahunan,0.17
6300,KALIMANTAN SELATAN,Perdesaan,2010,Tahunan,0.22
6300,KALIMANTAN SELATAN,Perkotaan+Perdesaan,2009,Tahunan,0.17
6300,KALIMANTAN SELATAN,Perkotaan+Perdesaan,2010,Tahunan,0.18
6400,KALIMANTAN TIMUR,Perkotaan,2009,Tahunan,0.13
6400,KALIMANTAN TIMUR,Perkotaan,2010,Tahunan,0.12
6400,KALIMANTAN TIMUR,Perdesaan,2009,Tahunan,0.92
6400,KALIMANTAN TIMUR,Perdesaan,2010,Tahunan,0.7
6400,KALIMANTAN TIMUR,Perkotaan+Perdesaan,2009,Tahunan,0.43
6400,KALIMANTAN TIMUR,Perkotaan+Perdesaan,2010,Tahunan,0.34
7100,SULAWESI UTARA,Perkotaan,2009,Tahunan,0.32
7100,SULAWESI UTARA,Perkotaan,2010,Tahunan,0.3
7100,SULAWESI UTARA,Perdesaan,2009,Tahunan,0.39
7100,SULAWESI UTARA,Perdesaan,2010,Tahunan,0.19
7100,SULAWESI UTARA,Perkotaan+Perdesaan,2009,Tahunan,0.36
7100,SULAWESI UTARA,Perkotaan+Perdesaan,2010,Tahunan,0.24
7200,SULAWESI TENGAH,Perkotaan,2009,Tahunan,0.31
7200,SULAWESI TENGAH,Perkotaan,2010,Tahunan,0.45
7200,SULAWESI TENGAH,Perdesaan,2009,Tahunan,1.65
7200,SULAWESI TENGAH,Perdesaan,2010,Tahunan,0.89
7200,SULAWESI TENGAH,Perkotaan+Perdesaan,2009,Tahunan,1.37
7200,SULAWESI TENGAH,Perkotaan+Perdesaan,2010,Tahunan,0.8
7300,SULAWESI SELATAN,Perkotaan,2009,Tahunan,0.15
7300,SULAWESI SELATAN,Perkotaan,2010,Tahunan,0.1
7300,SULAWESI SELATAN,Perdesaan,2009,Tahunan,0.74
7300,SULAWESI SELATAN,Perdesaan,2010,Tahunan,0.68
7300,SULAWESI SELATAN,Perkotaan+Perdesaan,2009,Tahunan,0.55
7300,SULAWESI SELATAN,Perkotaan+Perdesaan,2010,Tahunan,0.49
7400,SULAWESI TENGGARA,Perkotaan,2009,Tahunan,0.18
7400,SULAWESI TENGGARA,Perkotaan,2010,Tahunan,0.38
7400,SULAWESI TENGGARA,Perdesaan,2009,Tahunan,1.22
7400,SULAWESI TENGGARA,Perdesaan,2010,Tahunan,1.04
7400,SULAWESI TENGGARA,Perkotaan+Perdesaan,2009,Tahunan,0.98
7400,SULAWESI TENGGARA,Perkotaan+Perdesaan,2010,Tahunan,0.89
7500,GORONTALO,Perkotaan,2009,Tahunan,0.15
7500,GORONTALO,Perkotaan,2010,Tahunan,0.17
7500,GORONTALO,Perdesaan,2009,Tahunan,1.78
7500,GORONTALO,Perdesaan,2010,Tahunan,1.37
7500,GORONTALO,Perkotaan+Perdesaan,2009,Tahunan,1.27
7500,GORONTALO,Perkotaan+Perdesaan,2010,Tahunan,1.0
7600,SULAWESI BARAT,Perkotaan,2009,Tahunan,0.95
7600,SULAWESI BARAT,Perkotaan,2010,Tahunan,0.12
7600,SULAWESI BARAT,Perdesaan,2009,Tahunan,0.42
7600,SULAWESI BARAT,Perdesaan,2010,Tahunan,0.46
7600,SULAWESI BARAT,Perkotaan+Perdesaan,2009,Tahunan,0.6
7600,SULAWESI BARAT,Perkotaan+Perdesaan,2010,Tahunan,0.35
8100,MALUKU,Perkotaan,2009,Tahunan,0.38
8100,MALUKU,Perkotaan,2010,Tahunan,0.27
8100,MALUKU,Perdesaan,2009,Tahunan,2.12
8100,MALUKU,Perdesaan,2010,Tahunan,1.9
8100,MALUKU,Perkotaan+Perdesaan,2009,Tahunan,1.67
8100,MALUKU,Perkotaan+Perdesaan,2010,Tahunan,1.47
8200,MALUKU UTARA,Perkotaan,2009,Tahunan,0.0
8200,MALUKU UTARA,Perkotaan,2010,Tahunan,0.0
8200,MALUKU UTARA,Perdesaan,2009,Tahunan,0.51
8200,MALUKU UTARA,Perdesaan,2010,Tahunan,0.46
8200,MALUKU UTARA,Perkotaan+Perdesaan,2009,Tahunan,0.36
8200,MALUKU UTARA,Perkotaan+Perdesaan,2010,Tahunan,0.33
9100,PAPUA BARAT,Perkotaan,2009,Tahunan,0.04
9100,PAPUA BARAT,Perkotaan,2010,Tahunan,0.36
9100,PAPUA BARAT,Perdesaan,2009,Tahunan,4.61
9100,PAPUA BARAT,Perdesaan,2010,Tahunan,5.47
9100,PAPUA BARAT,Perkotaan+Perdesaan,2009,Tahunan,3.57
